WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,FORCE_2020_LITHOFACIES_LITHOLOGY,FORCE_2020_LITHOFACIES_CONFIDENCE
15/9-23,2283.144,433918.15625,6459994.5,-2257.970947,HORDALAND GP.,Frigg Fm.,12.445334435,,0.4262098074,0.4090753198,2.2464365959,90.226776123,,0.4170582592,6.0277767181,136.89614868,,12.250000954,183.6572876,333.6131897,0.1953339279,0.0475642532,,,194.71917725,,65000,1.0
15/9-23,2283.296,433918.15625,6459994.5,-2258.122803,HORDALAND GP.,Frigg Fm.,12.445983887,,0.4269303083,0.4147883356,2.2460505962,89.188102722,,0.4257123172,6.0489807129,136.59884644,,12.250000954,202.40682983,333.06393433,0.1959834844,0.0474126674,,,187.26182556,,65000,1.0
15/9-23,2283.448,433918.15625,6459994.5,-2258.274902,HORDALAND GP.,Frigg Fm.,12.54315567,,0.4255051017,0.4125839472,2.2627241611,84.306427002,,0.416670084,5.8548350334,135.74630737,,12.250000954,235.11122131,330.79901123,0.2931550145,0.0577708147,,,179.80447388,,65000,1.0
15/9-23,2283.6,433918.15625,6459994.5,-2258.427002,HORDALAND GP.,Frigg Fm.,12.621861458,,0.422883451,0.4096038342,2.2600786686,87.790657043,,0.407984376,6.0447893143,135.84648132,,12.250000954,222.49668884,331.49514771,0.3718611598,0.0649311543,,,172.34712219,,65000,1.0
15/9-23,2283.752,433918.15625,6459994.5,-2258.578857,HORDALAND GP.,Frigg Fm.,12.679912567,,0.4215842485,0.4093999863,2.2535703182,87.048568726,,0.4054474235,6.1926589012,136.26171875,,12.250000954,216.6756897,335.8762207,0.4299122989,0.0686542764,,,164.88977051,,65000,1.0
15/9-23,2283.904,433918.15625,6459994.5,-2258.730957,HORDALAND GP.,Frigg Fm.,12.601572037,,0.4229816794,0.4105112851,2.2593972683,85.636039734,,0.3857602477,6.0282454491,136.38885498,,12.250000954,204.97944641,340.67657471,0.3515740335,0.064825356,,,157.43241882,,65000,1.0
15/9-23,2284.056,433918.15625,6459994.5,-2258.882813,HORDALAND GP.,Frigg Fm.,12.575695038,,0.4450835884,0.4260254502,2.2612855434,90.492698669,,0.4168982506,5.9819717407,136.02038574,,12.250000954,161.87164307,342.52050781,0.3256946504,0.0637610555,,,152.13059998,,65000,1.0
15/9-23,2284.208,433918.15625,6459994.5,-2259.034912,HORDALAND GP.,Frigg Fm.,12.578063011,,0.4551928341,0.429050684,2.2556869984,89.951339722,,0.4313020706,6.1490883827,136.436203,,12.250000954,136.6136322,343.87908936,0.3280618191,0.0604750179,,,150.52401733,,65000,1.0
15/9-23,2284.36,433918.15625,6459994.5,-2259.187012,HORDALAND GP.,Frigg Fm.,12.613052368,,0.4422963262,0.4416087568,2.256303072,88.803962708,,0.4123540819,6.2046632767,136.03244019,,12.250000954,138.67951965,345.69473267,0.3630528748,0.0606595837,,,148.91743469,,65000,1.0
15/9-23,2284.512,433918.15625,6459994.5,-2259.338867,HORDALAND GP.,Frigg Fm.,12.611239433,,0.4302804768,0.4334391952,2.2546577454,95.320022583,,0.4088578522,6.4944615364,135.17640686,,12.250000954,174.06111145,347.31848145,0.3612401783,0.0669349954,,,147.31083679,,65000,1.0
15/9-23,2284.664,433918.15625,6459994.5,-2259.490967,HORDALAND GP.,Frigg Fm.,12.597010612,,0.4384319186,0.4317781329,2.2482903004,96.292129517,,0.4207541049,6.5315690041,134.72381592,,12.250000954,184.74894714,344.6038208,0.3470110595,0.0656736195,,,145.70425415,,65000,1.0
15/9-23,2284.816,433918.15625,6459994.5,-2259.642822,HORDALAND GP.,Frigg Fm.,12.651804924,,0.4391178489,0.4296962619,2.2474267483,94.809394836,,0.4129742086,6.6044588089,134.53198242,,12.250000954,204.66511536,343.24194336,0.4018049836,0.0675948262,,,144.09767151,,65000,1.0
15/9-23,2284.968,433918.15625,6459994.5,-2259.794922,HORDALAND GP.,Frigg Fm.,12.670746803,,0.4373737872,0.4275920689,2.2404043674,105.19456482,,0.4094652534,6.6732535362,135.04768372,,12.250000954,224.18681335,342.65170288,0.4207464457,0.0678000003,,,142.49107361,,65000,1.0
15/9-23,2285.12,433918.15625,6459994.5,-2259.947021,HORDALAND GP.,Frigg Fm.,12.569599152,,0.4370187521,0.4326564372,2.2445938587,106.25817108,,0.3950619996,6.6564998627,136.08279419,,12.250000954,204.06817627,340.89526367,0.3195995092,0.0674374849,,,145.14768982,,65000,1.0
15/9-23,2285.272,433918.15625,6459994.5,-2260.098877,HORDALAND GP.,Frigg Fm.,12.645647049,,0.4392564595,0.4350051582,2.2290341854,106.26165771,,0.411200285,6.3268938065,138.68339539,,12.250000954,187.74398804,340.41390991,0.3956473172,0.0556664728,,,148.94116211,,65000,1.0
15/9-23,2285.424,433918.15625,6459994.5,-2260.250977,HORDALAND GP.,Frigg Fm.,12.659950256,,0.4400401115,0.4371803701,2.2461135387,106.10735321,,0.4334437549,6.5137047768,140.02963257,,12.250000954,204.33207703,340.44287109,0.4099505246,0.0672723874,,,152.73461914,,65000,1.0
15/9-23,2285.576,433918.15625,6459994.5,-2260.402832,HORDALAND GP.,Frigg Fm.,12.663372993,,0.4420754015,0.4374000132,2.2638235092,107.15529633,,0.4267209172,6.7285990715,138.06861877,,12.250000954,272.08853149,339.68170166,0.4133733511,0.0793851316,,,156.52809143,,65000,1.0
15/9-23,2285.728,433918.15625,6459994.5,-2260.554688,HORDALAND GP.,Frigg Fm.,12.64865303,,0.4432852268,0.4369521737,2.2547626495,115.06608582,,0.3983825743,6.5815901756,136.44010925,,12.250000954,273.20025635,340.36114502,0.3986532092,0.0754947737,,,160.32154846,,65000,1.0
15/9-23,2285.88,433918.15625,6459994.5,-2260.706543,HORDALAND GP.,Frigg Fm.,12.62424469,,0.4457191229,0.4362756014,2.2415475845,120.75285339,,0.3941296339,6.3739519119,137.01954651,,12.250000954,226.98864746,345.23287964,0.3742440343,0.0689238161,,,164.11502075,,65000,1.0
15/9-23,2286.032,433918.15625,6459994.5,-2260.858643,HORDALAND GP.,Frigg Fm.,12.594191551,,0.4528494477,0.4350435734,2.2362749577,136.70088196,,0.4088552892,6.2974691391,135.97143555,,12.250000954,185.91519165,344.00006104,0.344191432,0.0639302135,,,165.76123047,,65000,1.0
15/9-23,2286.184,433918.1875,6459994.5,-2261.010742,HORDALAND GP.,Frigg Fm.,12.656903267,,0.4567167759,0.4368520081,2.2310974598,153.51628113,,0.4047552347,6.4155316353,136.19493103,,12.250000954,170.06575012,341.14767456,0.4069029093,0.0618028939,,,159.35517883,,65000,1.0
15/9-23,2286.336,433918.1875,6459994.5,-2261.162598,HORDALAND GP.,Frigg Fm.,12.687336922,,0.4798451662,0.4838293493,2.2137730122,144.60940552,,0.4121422172,6.6276736259,136.07792664,,12.250000954,158.55593872,340.87213135,0.4373371005,0.0624850281,,,152.94914246,,65000,1.0
15/9-23,2286.488,433918.1875,6459994.5,-2261.314697,HORDALAND GP.,Frigg Fm.,12.744754791,,0.5162569284,0.4829261303,2.1896190643,144.56991577,,0.4308553934,6.9836559296,135.05635071,,12.250000954,139.67533875,344.01351929,0.4947550595,0.0681614429,,,146.54309082,,65000,1.0
15/9-23,2286.64,433918.1875,6459994.5,-2261.466553,HORDALAND GP.,Frigg Fm.,12.685978889,,0.5427654982,0.5292078853,2.1964581013,140.32189941,,0.4510458112,6.7138266563,134.72869873,,12.250000954,123.53551483,342.64865112,0.4359791875,0.0722405985,,,140.13705444,,65000,1.0
15/9-23,2286.792,433918.1875,6459994.0,-2261.618652,HORDALAND GP.,Frigg Fm.,12.690487862,,0.5407153964,0.5220242143,2.2120893002,137.02540588,,0.4060730338,6.5264925957,134.52493286,,12.250000954,121.60431671,340.97171021,0.4404881299,0.0752422959,,,133.73101807,,65000,1.0
15/9-23,2286.944,433918.1875,6459994.0,-2261.770752,HORDALAND GP.,Frigg Fm.,12.752383232,,0.4947062135,0.4878347516,2.211302042,118.97896576,,0.4077942371,6.511531353,134.51223755,,12.250000954,132.25497437,340.28485107,0.5023834109,0.0739386454,,,127.32497406,,65000,1.0
15/9-23,2287.096,433918.1875,6459994.0,-2261.922607,HORDALAND GP.,Frigg Fm.,12.700648308,,0.4755539596,0.4686352611,2.2035741806,116.6088028,,0.4145817161,6.6218338013,134.52906799,,12.250000954,159.10942078,335.51049805,0.4506478608,0.071170792,,,134.76571655,,65000,1.0
15/9-23,2287.248,433918.1875,6459994.0,-2262.074707,HORDALAND GP.,Frigg Fm.,12.579416275,,0.4743947983,0.4645893276,2.2104902267,110.39597321,,0.4247797132,6.6931667328,134.5851593,,12.250000954,202.58901978,341.10580444,0.3294169605,0.0703657493,,,150.2837677,,65000,1.0
15/9-23,2287.4,433918.1875,6459994.0,-2262.226563,HORDALAND GP.,Frigg Fm.,12.609944344,,0.4757990539,0.4698425531,2.2217459679,107.76881409,,0.4268062115,6.3820667267,134.73300171,,12.250000954,227.7383728,346.18002319,0.3599448204,0.0636316016,,,165.80181885,,65000,1.0
15/9-23,2287.552,433918.1875,6459994.0,-2262.378662,HORDALAND GP.,Frigg Fm.,12.701517105,,0.481009841,0.4729458094,2.2285690308,101.54114532,,0.4262953699,6.2542061806,135.12091064,,12.250000954,239.26199341,349.39715576,0.4515174329,0.0670915991,,,181.31987,,65000,1.0
15/9-23,2287.704,433918.1875,6459994.0,-2262.530762,HORDALAND GP.,Frigg Fm.,12.549819946,,0.4779231846,0.4765737653,2.2018315792,98.820373535,,0.4332644045,6.1292815208,135.57359314,,12.250000954,255.61154175,351.79864502,0.2998204529,0.058323361,,,196.83790588,,65000,1.0
15/9-23,2287.856,433918.1875,6459994.0,-2262.682617,HORDALAND GP.,Frigg Fm.,12.570569992,,0.4696648419,0.476242125,2.1782693863,93.066764832,,0.4305395186,6.049905777,136.46005249,,12.250000954,266.578125,355.49557495,0.3205690682,0.049164854,,,212.35595703,,65000,1.0
15/9-23,2288.008,433918.1875,6459994.0,-2262.834717,HORDALAND GP.,Frigg Fm.,12.690030098,,0.4612146616,0.4543729126,2.1874177456,94.961143494,,0.4204906523,6.3475747108,137.80227661,,12.250000954,244.68736267,354.9083252,0.4400297701,0.0620140582,,,226.54205322,,65000,1.0
15/9-23,2288.16,433918.1875,6459994.0,-2262.986572,HORDALAND GP.,Frigg Fm.,12.668462753,,0.4327847958,0.4423392117,2.2016146183,98.227256775,,0.4258104265,6.6753659248,136.84408569,,12.250000954,205.58094788,345.56484985,0.4184612036,0.0692629069,,,216.75291443,,65000,1.0
15/9-23,2288.312,433918.1875,6459994.0,-2263.138672,HORDALAND GP.,Frigg Fm.,12.662266731,,0.4229095876,0.4197129905,2.2381608486,94.821243286,,0.4062384069,6.8148274422,136.72468567,,12.250000954,191.17601013,348.01873779,0.4122659564,0.0756307542,,,206.96379089,,65000,1.0
15/9-23,2288.464,433918.1875,6459994.0,-2263.290771,HORDALAND GP.,Frigg Fm.,12.667407036,,0.4281101227,0.4116719961,2.2326588631,88.886665344,,0.3954715133,6.6773838997,136.09281921,,12.250000954,191.34248352,346.59558105,0.417406708,0.0710839182,,,197.1746521,,65000,1.0
15/9-23,2288.616,433918.1875,6459994.0,-2263.442627,HORDALAND GP.,Frigg Fm.,12.706664085,,0.4506634474,0.4095479846,2.2219808102,84.077644348,,0.3882003725,6.6765909195,136.52680969,,12.250000954,213.49821472,347.0753479,0.456663996,0.0662974194,,,187.38552856,,65000,1.0
15/9-23,2288.768,433918.1875,6459994.0,-2263.594482,HORDALAND GP.,Frigg Fm.,12.698366165,,0.4308411479,0.4657483697,2.2255394459,88.251541138,,0.3695757091,6.9344244003,137.83999634,,12.250000954,223.5894928,353.49981689,0.448366642,0.0726771057,,,177.59638977,,65000,1.0
15/9-23,2288.92,433918.1875,6459994.0,-2263.746338,HORDALAND GP.,Frigg Fm.,12.617272377,,0.4156447053,0.4352954924,2.2366671562,91.967422485,,0.3757949173,6.8841042519,138.62471008,,12.250000954,203.85644531,359.58450317,0.3672719896,0.0703869015,,,167.80726624,,65000,1.0
15/9-23,2289.072,433918.1875,6459994.0,-2263.898438,HORDALAND GP.,Frigg Fm.,12.574243546,,0.4219799936,0.4054605961,2.2481532097,94.138175964,,0.3817900121,6.7667860985,137.05664063,,12.250000954,204.79862976,358.98068237,0.3242431581,0.0679401979,,,167.81304932,,65000,1.0
15/9-23,2289.224,433918.1875,6459994.0,-2264.050537,HORDALAND GP.,Frigg Fm.,12.566797256,,0.4538055062,0.4238124192,2.2454106808,90.462165833,,0.39561674,6.3436312675,135.89680481,,12.250000954,205.53625488,359.86349487,0.3167971075,0.0592559353,,,178.70207214,,65000,1.0
15/9-23,2289.376,433918.1875,6459994.0,-2264.202393,HORDALAND GP.,Frigg Fm.,12.638192177,,0.464874506,0.4466014802,2.2372627258,82.121772766,,0.4206608832,6.256278038,135.17604065,,12.250000954,214.48114014,361.24731445,0.3881919086,0.0595133342,,,189.59109497,,65000,1.0
15/9-23,2289.528,433918.1875,6459994.0,-2264.354492,HORDALAND GP.,Frigg Fm.,12.735995293,,0.4583503902,0.4414229691,2.2252635956,90.434715271,,0.3958311677,6.3707494736,134.96784973,,12.250000954,239.56044006,364.6055603,0.4859950542,0.0686110929,,,200.4801178,,65000,1.0
15/9-23,2289.68,433918.1875,6459994.0,-2264.506348,HORDALAND GP.,Frigg Fm.,12.70225811,,0.4405835271,0.4277685881,2.21854949,100.98960876,,0.3905446529,6.7234072685,134.89501953,,12.250000954,244.51307678,361.58929443,0.5804589987,0.0804112032,,,211.36914063,,65000,1.0
15/9-23,2289.832,433918.1875,6459994.0,-2264.658447,HORDALAND GP.,Frigg Fm.,12.640945435,,0.4372823834,0.4308194518,2.2139754295,102.02896881,,0.3909471333,6.7087311745,134.82554626,,12.250000954,218.34457397,350.05276489,0.4182485342,0.0780515075,,,222.25816345,,65000,1.0
15/9-23,2289.984,433918.1875,6459994.0,-2264.810303,HORDALAND GP.,Frigg Fm.,12.601191521,,0.4372999966,0.4338888824,2.2138569355,99.83441925,,0.3806521595,6.460709095,134.70030212,,12.250000954,204.44952393,339.93692017,0.3511919081,0.0658487901,,,233.14718628,,65000,1.0
15/9-23,2290.136,433918.1875,6459994.0,-2264.962402,HORDALAND GP.,Frigg Fm.,12.578766823,,0.4411492944,0.4353647232,2.230871439,93.999656677,,0.3575154841,6.538775444,134.72558594,,12.250000954,207.06648254,342.32699585,0.3287658393,0.0656113029,,,220.35961914,,65000,1.0
15/9-23,2290.288,433918.1875,6459994.0,-2265.114502,HORDALAND GP.,Frigg Fm.,12.591370583,,0.4440418482,0.4404188097,2.2384386063,89.597808838,,0.3929204345,6.5822825432,135.18725586,,12.250000954,240.88774109,349.1652832,0.3413718045,0.0656916276,,,204.78657532,,65000,1.0
15/9-23,2290.44,433918.1875,6459994.0,-2265.266357,HORDALAND GP.,Frigg Fm.,12.651117325,,0.4563915133,0.4423959553,2.2356348038,90.003372192,,0.4101263285,6.5347657204,136.39006042,,12.250000954,294.47540283,347.63140869,0.4011185467,0.0628307462,,,189.21353149,,65000,1.0
15/9-23,2290.592,433918.1875,6459994.0,-2265.418457,HORDALAND GP.,Frigg Fm.,12.66187191,,0.456910491,0.4400050044,2.2409629822,87.990242004,,0.4125676453,6.6641368866,137.17359924,,12.250000954,248.88713074,343.27648926,0.4118725657,0.0666601211,,,173.64048767,,65000,1.0
15/9-23,2290.744,433918.1875,6459994.0,-2265.570313,HORDALAND GP.,Frigg Fm.,12.689045906,,0.4536515474,0.441663444,2.2371454239,89.774093628,,0.3985534906,6.788834095,136.85276794,,12.250000954,205.1481781,343.92068481,0.4390459359,0.0691550672,,,158.06744385,,65000,1.0
15/9-23,2290.896,433918.21875,6459994.0,-2265.722412,HORDALAND GP.,Frigg Fm.,12.606443405,,0.4625927508,0.4450213909,2.2522644997,91.3019104,,0.3721451163,6.7010951042,135.75146484,,12.250000954,190.27398682,341.6819458,0.3564435542,0.0782060474,,,142.49440002,,65000,1.0
15/9-23,2291.048,433918.21875,6459994.0,-2265.874512,HORDALAND GP.,Frigg Fm.,12.592152596,,0.464899987,0.4551855326,2.2322449684,100.00245667,,0.3915196359,6.2053394318,135.87619019,,12.250000954,176.55099487,340.51803589,0.3421540856,0.0598015971,,,135.00572205,,65000,1.0
15/9-23,2291.2,433918.21875,6459994.0,-2266.026367,HORDALAND GP.,Frigg Fm.,12.621349335,,0.4640996754,0.4585404098,2.2355234623,93.632041931,,0.4129661322,6.3156476021,137.16926575,,12.250000954,173.90892029,341.86480713,0.3713505864,0.0612025596,,,145.03320313,,65000,1.0
15/9-23,2291.352,433918.21875,6459994.0,-2266.178467,HORDALAND GP.,Frigg Fm.,12.612005234,,0.4634213448,0.4647032917,2.2408313751,89.810081482,,0.4219853282,6.4598083496,138.9524231,,12.250000954,184.03245544,341.69378662,0.362005502,0.0655921027,,,155.06066895,,65000,1.0
15/9-23,2291.504,433918.21875,6459994.0,-2266.330322,HORDALAND GP.,Frigg Fm.,12.572659492,,0.4667205811,0.4634158015,2.2302246094,93.6329422,,0.4155837595,6.218943119,138.65625,,12.250000954,186.01689148,336.26977539,0.3226595223,0.0577087402,,,165.08815002,,65000,1.0
15/9-23,2291.656,433918.21875,6459994.0,-2266.482178,HORDALAND GP.,Frigg Fm.,12.557016373,,0.4759289324,0.4684112668,2.2317421436,100.67915344,,0.4014635682,6.260427475,136.5749054,,12.250000954,192.67445374,335.38739014,0.3070159256,0.0574037544,,,175.11561584,,65000,1.0
15/9-23,2291.808,433918.21875,6459994.0,-2266.634277,HORDALAND GP.,Frigg Fm.,12.616818428,,0.4844966531,0.4710845649,2.2415075302,98.555114746,,0.397431314,6.1025538445,135.43617249,,12.250000954,201.24530029,335.40209961,0.3668180406,0.058689706,,,185.14309692,,65000,1.0
15/9-23,2291.96,433918.21875,6459994.0,-2266.786133,HORDALAND GP.,Frigg Fm.,12.609744072,,0.4858851433,0.4852532148,2.242934227,91.682556152,,0.4059369862,6.0785903931,135.03225708,,12.250000954,209.54325867,334.98303223,0.359744072,0.0593722686,,,195.17056274,,65000,1.0
15/9-23,2292.112,433918.21875,6459994.0,-2266.938232,HORDALAND GP.,Frigg Fm.,12.567217827,,0.5059708953,0.4877442122,2.2389326096,95.830368042,,0.4203083217,6.1129670143,135.38291931,,12.250000954,213.56939697,335.04214478,0.3172177374,0.0594215132,,,194.53829956,,65000,1.0
15/9-23,2292.264,433918.21875,6459994.0,-2267.090088,HORDALAND GP.,Frigg Fm.,12.573813438,,0.5181521177,0.5042259693,2.2321088314,100.16195679,,0.4199217856,6.0725541115,135.12002563,,12.250000954,194.14564514,338.80914307,0.323812604,0.0572869703,,,190.09899902,,65000,1.0
15/9-23,2292.416,433918.21875,6459994.0,-2267.242188,HORDALAND GP.,Frigg Fm.,12.621484756,,0.502314508,0.5097569823,2.2320582867,100.86925507,,0.4252886176,6.290096283,134.64414978,,12.250000954,185.12483215,340.31820679,0.3714843392,0.0630106926,,,185.65968323,,65000,1.0
15/9-23,2292.568,433918.21875,6459994.0,-2267.394287,HORDALAND GP.,Frigg Fm.,12.633700371,,0.5000953078,0.4877924621,2.2325000763,98.614456177,,0.4193351269,6.3554000854,134.22874451,,12.250000954,194.19152832,341.82623291,0.3837004006,0.0648000017,,,181.22038269,,65000,1.0
15/9-23,2292.72,433918.21875,6459994.0,-2267.546143,HORDALAND GP.,Frigg Fm.,12.595607758,,0.4873509407,0.4769094586,2.2393906116,99.456336975,,0.4204291999,6.3592715263,134.27432251,,12.250000954,203.64323425,340.50671387,0.3456082046,0.0629418418,,,176.78106689,,65000,1.0
15/9-23,2292.872,433918.21875,6459994.0,-2267.698242,HORDALAND GP.,Frigg Fm.,12.590521812,,0.4808524847,0.4732068777,2.2339890003,100.18267059,,0.4155330062,6.3382534981,135.54615784,,12.250000954,213.67753601,337.82452393,0.3405217528,0.0599296801,,,172.34176636,,65000,1.0
15/9-23,2293.024,433918.21875,6459994.0,-2267.850098,HORDALAND GP.,Frigg Fm.,12.581139565,,0.4775599241,0.472961843,2.2253344059,96.426994324,,0.4014075398,6.0572338104,135.80053711,,12.250000954,219.70214844,341.31054688,0.3311390281,0.0621249303,,,168.70106506,,65000,1.0
15/9-23,2293.176,433918.21875,6459994.0,-2268.002197,HORDALAND GP.,Frigg Fm.,12.578949928,,0.4823168814,0.4795363545,2.2230935097,94.513328552,,0.397929877,5.8420586586,135.19665527,,12.250000954,220.48335266,344.86676025,0.328949213,0.0616207793,,,169.31964111,,65000,1.0
15/9-23,2293.328,433918.21875,6459994.0,-2268.154053,HORDALAND GP.,Frigg Fm.,12.546465874,,0.492857784,0.4866161346,2.217196703,88.766456604,,0.4001380801,5.680082798,134.77760315,,12.250000954,210.23730469,345.09844971,0.2964648306,0.0528767295,,,169.9382019,,65000,1.0
15/9-23,2293.48,433918.21875,6459994.0,-2268.306152,HORDALAND GP.,Frigg Fm.,12.603299141,,0.494838655,0.4782263637,2.2059593201,85.439735413,,0.4052919149,5.6114449501,134.40023804,,12.250000954,210.49836731,344.99334717,0.3532983959,0.046645537,,,170.55677795,,65000,1.0
15/9-23,2293.632,433918.21875,6459994.0,-2268.458252,HORDALAND GP.,Frigg Fm.,12.658383369,,0.4701572955,0.4606772959,2.2038350105,89.864486694,,0.4063963592,6.2676134109,133.91329956,,12.250000954,215.35568237,349.14788818,0.4083830416,0.0571899824,,,171.175354,,65000,1.0
15/9-23,2293.784,433918.21875,6459994.0,-2268.610107,HORDALAND GP.,Frigg Fm.,12.658696175,,0.4562039077,0.4488460124,2.2081804276,89.83417511,,0.4065266848,6.5536785126,133.86769104,,12.250000954,233.22354126,351.60610962,0.4086968899,0.0645269901,,,171.79391479,,65000,1.0
15/9-23,2293.936,433918.21875,6459994.0,-2268.762207,HORDALAND GP.,Frigg Fm.,12.602816582,,0.4636874795,0.4644961059,2.2550549507,94.204795837,,0.4209065139,6.3142533302,133.2853241,,12.250000954,245.27561951,349.27026367,0.3528176248,0.0771452114,,,172.41249084,,65000,1.0
15/9-23,2294.088,433918.21875,6459994.0,-2268.914063,HORDALAND GP.,Frigg Fm.,12.495889664,,0.5010327101,0.4829370081,2.342369318,100.67999268,,0.4262005687,6.360490799,133.19459534,,12.250000954,243.62948608,350.39163208,0.2458889484,0.0811252147,,,173.29528809,,65000,1.0
15/9-23,2294.24,433918.21875,6459994.0,-2269.066162,HORDALAND GP.,Frigg Fm.,12.530094147,,0.5398685336,0.5339537263,2.3892281055,101.84558105,,0.4285705388,6.5019683838,133.88699341,,12.250000954,259.23025513,353.09301758,0.2800937593,0.0544050783,,,174.370224,,65000,1.0
15/9-23,2294.392,433918.21875,6459994.0,-2269.218262,HORDALAND GP.,Frigg Fm.,12.714981079,,0.5738343596,0.5676547885,2.3486232758,103.42165375,,0.4249789417,6.2955245972,133.59376526,,12.250000954,230.61924744,353.86083984,0.4649809003,0.0479330383,,,175.44517517,,65000,1.0
15/9-23,2294.544,433918.21875,6459994.0,-2269.370117,HORDALAND GP.,Frigg Fm.,12.770899773,,0.5869767666,0.5513811707,2.3320999146,103.5100174,,0.4078364968,6.2137999535,131.50157166,,12.250000954,195.1973877,350.53720093,0.5208997726,0.0487999991,,,176.52012634,,65000,1.0
15/9-23,2294.696,433918.21875,6459994.0,-2269.521973,HORDALAND GP.,Frigg Fm.,12.699629784,,0.5461188555,0.498380512,2.4601354599,93.347892761,,0.4157215953,7.0683116913,129.64691162,,12.250000954,189.41340637,350.06054688,0.449628979,0.0384387448,,,177.59507751,,65000,1.0
15/9-23,2294.848,433918.21875,6459994.0,-2269.673828,HORDALAND GP.,Frigg Fm.,12.907312393,,0.5171811581,0.5135627985,2.4621579647,86.086380005,,0.4016590416,7.4770121574,128.15760803,,12.250000954,178.19511414,352.21069336,0.6573123932,0.0179773998,,,178.67001343,,65000,1.0
15/9-23,2295.0,433918.21875,6459994.0,-2269.825928,HORDALAND GP.,Frigg Fm.,13.009550095,,0.5440504551,0.5746927857,2.3515691757,78.167472839,,0.3999283612,6.8569283485,126.82447815,,12.250000954,177.32479858,351.29925537,0.988404274,0.0062624998,,,179.7449646,,65000,1.0
15/9-23,2295.152,433918.21875,6459994.0,-2269.978027,HORDALAND GP.,Frigg Fm.,13.036068916,,0.5694108009,0.6100518703,2.2897713184,73.945991516,,0.4032375216,5.739095211,125.43210602,,12.250000954,171.72676086,349.45977783,0.8694037199,0.0252126269,,,167.52320862,,65000,1.0
15/9-23,2295.304,433918.21875,6459994.0,-2270.129883,HORDALAND GP.,Frigg Fm.,12.807656288,,0.5050552487,0.5204028487,2.2797729969,75.446136475,,0.4197022617,5.2955932617,126.78948975,,12.250000954,150.24002075,346.38134766,0.557656467,0.0327541083,,,155.30145264,,65000,1.0
15/9-23,2295.456,433918.21875,6459994.0,-2270.281982,HORDALAND GP.,Frigg Fm.,12.920863152,,0.4842449725,0.477964282,2.284308672,79.651603699,,0.424218297,5.3228397369,126.58815765,,12.250000954,118.44734192,345.03479004,0.67086339,0.0319727957,,,143.07969666,,65000,1.0
15/9-23,2295.608,433918.21875,6459994.0,-2270.433838,HORDALAND GP.,Frigg Fm.,12.600277901,,0.4813153446,0.4773573577,2.2624392509,82.791900635,,0.4242074788,5.2263431549,128.36936951,,12.250000954,99.902557373,345.35018921,0.3502780497,0.0321349688,,,130.85792542,,65000,1.0
15/9-23,2295.76,433918.25,6459994.0,-2270.585938,HORDALAND GP.,Frigg Fm.,12.453202248,,0.4634097517,0.4644629657,2.2528505325,78.127891541,,0.4288735092,5.1772789955,131.19258118,,12.250000954,103.92835999,341.57003784,0.2032026649,0.0322999991,,,118.63617706,,65000,1.0
15/9-23,2295.912,433918.25,6459994.0,-2270.738037,HORDALAND GP.,Frigg Fm.,12.482362747,,0.4482145905,0.4440326095,2.243830204,81.274078369,,0.4287310243,5.1631236076,132.94558716,,12.250000954,149.70210266,341.15408325,0.2323629409,0.0328031816,,,106.41441345,,65000,1.0
15/9-23,2296.064,433918.25,6459994.0,-2270.889893,HORDALAND GP.,Frigg Fm.,12.457613945,,0.4498593509,0.4413962662,2.225566864,90.361625671,,0.4298630953,5.2911758423,134.65715027,,12.250000954,182.07540894,343.59970093,0.2076142877,0.0360096246,,,103.15563202,,65000,1.0
15/9-23,2296.216,433918.25,6459994.0,-2271.041992,HORDALAND GP.,Frigg Fm.,12.436498642,,0.4641863108,0.4520576,2.2246286869,88.304481506,,0.4247425795,5.5725655556,135.57266235,,12.250000954,201.14915466,348.05471802,0.1864992678,0.045986142,,,112.22093201,,65000,1.0
15/9-23,2296.368,433918.25,6459994.0,-2271.193848,HORDALAND GP.,Frigg Fm.,12.720770836,,0.526045084,0.5094037056,2.2505581379,87.889221191,,0.4098877311,5.8183355331,135.78224182,,12.250000954,213.48101807,348.65454102,0.4707710445,0.0475094095,,,121.28623962,,65000,1.0
15/9-23,2296.52,433918.25,6459994.0,-2271.345947,HORDALAND GP.,Frigg Fm.,12.94744873,,0.5597522855,0.5443726182,2.2525098324,89.138618469,,0.3878030777,6.2421755791,135.00791931,,12.250000954,214.07223511,346.89660645,0.9669561386,0.04684164,,,130.35154724,,65000,1.0
15/9-23,2296.672,433918.25,6459994.0,-2271.498047,HORDALAND GP.,Frigg Fm.,13.102348328,,0.5631116629,0.5538944602,2.2533240318,84.627105713,,0.3959073126,6.3655653,133.49580383,,12.250000954,197.24119568,347.04702759,0.9642495513,0.0647605062,,,139.41685486,,65000,1.0
